old_date,DAY OF THE WEEK,business_unit,old_revenue,VOLUME,SPEND PER PERSON,date,revenue
04/07/2025,Friday,Tasting place,"4,010.00",52,77.12,2025-07-04,4010.00
04/07/2025,Friday,Distribution b2b,"1,753.95",14,125.28,2025-07-04,1753.95
04/07/2025,Friday,Activities,0.00,0,0,2025-07-04,0.00
04/07/2025,Friday,Juntos Products,81.36,0,0,2025-07-04,81.36
04/08/2025,Monday,Juntos house,"8,679.70",97,89.48,2025-08-04,8679.70
04/08/2025,Monday,Juntos boutique,922.99,6,153.83,2025-08-04,922.99
04/08/2025,Monday,Picadeli,"3,673.66",162,22.68,2025-08-04,3673.66
04/08/2025,Monday,Juntos farm shop,0.00,0,0,2025-08-04,0.00
04/08/2025,Monday,Tasting place,0.00,0,0,2025-08-04,0.00
04/08/2025,Monday,Distribution b2b,"2,903.26",11,263.93,2025-08-04,2903.26
04/08/2025,Monday,Activities,0.00,0,0,2025-08-04,0.00
04/08/2025,Monday,Juntos Products,0.00,0,0,2025-08-04,0.00
04/09/2025,Thursday,Juntos house,"5,890.00",79,74.56,2025-09-04,5890.00
04/09/2025,Thursday,Juntos boutique,496.00,9,55.11,2025-09-04,496.00
04/09/2025,Thursday,Picadeli,"2,709.50",178,15.22,2025-09-04,2709.50
04/09/2025,Thursday,Juntos farm shop,"1,304.97",56,23.3,2025-09-04,1304.97
04/09/2025,Thursday,Tasting place,"2,054.60",101,20.34,2025-09-04,2054.60
04/09/2025,Thursday,Distribution b2b,"1,238.51",12,103.21,2025-09-04,1238.51
04/09/2025,Thursday,Activities,0.00,0,0,2025-09-04,0.00
04/09/2025,Thursday,Juntos Products,0.00,0,0,2025-09-04,0.00
04/10/2025,Saturday,Juntos house,"22,830.00",72,317.08,2025-10-04,22830.00
04/10/2025,Saturday,Juntos boutique,0.00,0,0,2025-10-04,0.00
04/10/2025,Saturday,Picadeli,"2,386.00",109,21.89,2025-10-04,2386.00
04/10/2025,Saturday,Juntos farm shop,984.00,45,21.87,2025-10-04,984.00
04/10/2025,Saturday,Tasting place,"2,577.00",135,19.09,2025-10-04,2577.00
04/10/2025,Saturday,Distribution b2b,0.00,0,0,2025-10-04,0.00
04/10/2025,Saturday,Activities,0.00,0,0,2025-10-04,0.00
04/10/2025,Saturday,Juntos Products,0.00,0,0,2025-10-04,0.00
04/11/2025,Tuesday,Juntos house,0.00,0,0,2025-11-04,0.00
04/11/2025,Tuesday,Juntos boutique,0.00,0,0,2025-11-04,0.00
04/11/2025,Tuesday,Picadeli,"3,611.94",223,16.2,2025-11-04,3611.94
04/11/2025,Tuesday,Juntos farm shop,860.44,44,19.56,2025-11-04,860.44
04/11/2025,Tuesday,Tasting place,"1,446.08",46,31.44,2025-11-04,1446.08
04/11/2025,Tuesday,Distribution b2b,780.64,7,111.52,2025-11-04,780.64
04/11/2025,Tuesday,Activities,0.00,0,0,2025-11-04,0.00
04/11/2025,Tuesday,Juntos Products,0.00,0,0,2025-11-04,0.00
04/12/2025,Thursday,Juntos house,0.00,0,0,2025-12-04,0.00
04/12/2025,Thursday,Juntos boutique,0.00,0,0,2025-12-04,0.00
04/12/2025,Thursday,Picadeli,0.00,0,0,2025-12-04,0.00
04/12/2025,Thursday,Juntos farm shop,0.00,0,0,2025-12-04,0.00
04/12/2025,Thursday,Tasting place,0.00,0,0,2025-12-04,0.00
04/12/2025,Thursday,Distribution b2b,0.00,0,0,2025-12-04,0.00
04/12/2025,Thursday,Activities,0.00,0,0,2025-12-04,0.00
04/12/2025,Thursday,Juntos Products,0.00,0,0,2025-12-04,0.00
05/01/2025,Sunday,Juntos house,"7,562.00",95,79.6,2025-01-05,7562.00
05/01/2025,Sunday,Juntos boutique,146.37,4,36.59,2025-01-05,146.37
05/01/2025,Sunday,Picadeli,0.00,0,0,2025-01-05,0.00
05/01/2025,Sunday,Juntos farm shop,0.00,0,0,2025-01-05,0.00
05/01/2025,Sunday,Tasting place,0.00,0,0,2025-01-05,0.00
05/01/2025,Sunday,Distribution b2b,0.00,0,0,2025-01-05,0.00
05/01/2025,Sunday,Activities,0.00,0,0,2025-01-05,0.00
05/01/2025,Sunday,Juntos Products,26.00,0,0,2025-01-05,26.00
05/02/2025,Wednesday,Juntos house,"1,729.00",27,64.04,2025-02-05,1729.00
05/02/2025,Wednesday,Juntos boutique,104.00,1,104,2025-02-05,104.00
05/02/2025,Wednesday,Picadeli,"2,586.00",168,15.39,2025-02-05,2586.00
05/02/2025,Wednesday,Juntos farm shop,449.91,15,29.99,2025-02-05,449.91
05/02/2025,Wednesday,Tasting place,266.60,25,10.66,2025-02-05,266.60
05/02/2025,Wednesday,Distribution b2b,430.04,8,53.76,2025-02-05,430.04
05/02/2025,Wednesday,Activities,0.00,0,0,2025-02-05,0.00
05/02/2025,Wednesday,Juntos Products,108.00,0,0,2025-02-05,108.00
05/03/2025,Wednesday,Juntos house,"2,241.00",35,64.03,2025-03-05,2241.00
05/03/2025,Wednesday,Juntos boutique,0.00,0,0,2025-03-05,0.00
05/03/2025,Wednesday,Picadeli,"3,176.00",176,18.05,2025-03-05,3176.00
05/03/2025,Wednesday,Juntos farm shop,566.30,29,19.53,2025-03-05,566.30
05/03/2025,Wednesday,Tasting place,111.60,21,5.31,2025-03-05,111.60
05/03/2025,Wednesday,Distribution b2b,459.14,6,76.52,2025-03-05,459.14
05/03/2025,Wednesday,Activities,0.00,0,0,2025-03-05,0.00
05/03/2025,Wednesday,Juntos Products,48.60,0,0,2025-03-05,48.60
05/04/2025,Saturday,Juntos house,"9,282.00",121,76.71,2025-04-05,9282.00
05/04/2025,Saturday,Juntos boutique,323.00,7,46.14,2025-04-05,323.00
05/04/2025,Saturday,Picadeli,"2,278.00",109,20.9,2025-04-05,2278.00
05/04/2025,Saturday,Juntos farm shop,"1,315.65",72,18.27,2025-04-05,1315.65
05/04/2025,Saturday,Tasting place,"4,635.80",136,34.09,2025-04-05,4635.80
05/04/2025,Saturday,Distribution b2b,340.00,0,0,2025-04-05,340.00
05/04/2025,Saturday,Activities,0.00,0,0,2025-04-05,0.00
05/04/2025,Saturday,Juntos Products,95.60,0,0,2025-04-05,95.60
05/05/2025,Monday,Juntos house,"3,227.00",44,73.34,2025-05-05,3227.00
05/05/2025,Monday,Juntos boutique,"1,028.50",6,171.42,2025-05-05,1028.50
05/05/2025,Monday,Picadeli,"3,799.00",212,17.92,2025-05-05,3799.00
05/05/2025,Monday,Juntos farm shop,0.00,0,0,2025-05-05,0.00
05/05/2025,Monday,Tasting place,0.00,0,0,2025-05-05,0.00
05/05/2025,Monday,Distribution b2b,997.21,12,83.1,2025-05-05,997.21
05/05/2025,Monday,Activities,0.00,0,0,2025-05-05,0.00
05/05/2025,Monday,Juntos Products,0.00,0,0,2025-05-05,0.00
05/06/2025,Thursday,Juntos house,"6,194.70",78,79.42,2025-06-05,6194.70
05/06/2025,Thursday,Juntos boutique,192.50,5,38.5,2025-06-05,192.50
05/06/2025,Thursday,Picadeli,"3,501.55",203,17.25,2025-06-05,3501.55
05/06/2025,Thursday,Juntos farm shop,406.18,20,20.31,2025-06-05,406.18
05/06/2025,Thursday,Tasting place,322.50,29,11.12,2025-06-05,322.50
05/06/2025,Thursday,Distribution b2b,"1,835.93",15,122.4,2025-06-05,1835.93
05/06/2025,Thursday,Activities,0.00,0,0,2025-06-05,0.00
05/06/2025,Thursday,Juntos Products,0.00,0,0,2025-06-05,0.00
05/07/2025,Saturday,Juntos house,"10,092.80",105,96.12,2025-07-05,10092.80
05/07/2025,Saturday,Juntos boutique,"1,858.00",13,142.92,2025-07-05,1858.00
05/07/2025,Saturday,Picadeli,"3,208.26",121,26.51,2025-07-05,3208.26
05/07/2025,Saturday,Juntos farm shop,0.00,0,0,2025-07-05,0.00
05/07/2025,Saturday,Tasting place,"3,039.20",115,26.43,2025-07-05,3039.20
05/07/2025,Saturday,Distribution b2b,"2,439.86",13,187.68,2025-07-05,2439.86
05/07/2025,Saturday,Activities,0.00,0,0,2025-07-05,0.00
05/07/2025,Saturday,Juntos Products,461.04,0,0,2025-07-05,461.04
05/08/2025,Tuesday,Juntos house,"10,937.90",132,82.86,2025-08-05,10937.90
05/08/2025,Tuesday,Juntos boutique,"2,212.00",13,170.15,2025-08-05,2212.00
05/08/2025,Tuesday,Picadeli,"2,675.61",117,22.87,2025-08-05,2675.61
05/08/2025,Tuesday,Juntos farm shop,"1,070.09",41,26.1,2025-08-05,1070.09
05/08/2025,Tuesday,Tasting place,"3,168.00",148,21.41,2025-08-05,3168.00
05/08/2025,Tuesday,Distribution b2b,0.00,0,0,2025-08-05,0.00
05/08/2025,Tuesday,Activities,0.00,0,0,2025-08-05,0.00
05/08/2025,Tuesday,Juntos Products,0.00,0,0,2025-08-05,0.00
05/09/2025,Friday,Juntos house,"7,987.80",96,83.21,2025-09-05,7987.80
05/09/2025,Friday,Juntos boutique,"1,080.00",14,77.14,2025-09-05,1080.00
05/09/2025,Friday,Picadeli,"3,140.19",163,19.26,2025-09-05,3140.19
05/09/2025,Friday,Juntos farm shop,931.71,52,17.92,2025-09-05,931.71
05/09/2025,Friday,Tasting place,"2,254.00",57,39.54,2025-09-05,2254.00
05/09/2025,Friday,Distribution b2b,"1,540.03",12,128.34,2025-09-05,1540.03
05/09/2025,Friday,Activities,0.00,0,0,2025-09-05,0.00
05/09/2025,Friday,Juntos Products,0.00,0,0,2025-09-05,0.00
05/10/2025,Sunday,Juntos house,"4,874.00",56,87.04,2025-10-05,4874.00
05/10/2025,Sunday,Juntos boutique,479.00,11,43.55,2025-10-05,479.00
05/10/2025,Sunday,Picadeli,0.00,0,0,2025-10-05,0.00
05/10/2025,Sunday,Juntos farm shop,0.00,0,0,2025-10-05,0.00
05/10/2025,Sunday,Tasting place,0.00,0,0,2025-10-05,0.00
05/10/2025,Sunday,Distribution b2b,0.00,0,0,2025-10-05,0.00
05/10/2025,Sunday,Activities,0.00,0,0,2025-10-05,0.00
05/10/2025,Sunday,Juntos Products,0.00,0,0,2025-10-05,0.00
05/11/2025,Wednesday,Juntos house,"3,249.60",40,81.24,2025-11-05,3249.60
05/11/2025,Wednesday,Juntos boutique,71.50,2,35.75,2025-11-05,71.50
05/11/2025,Wednesday,Picadeli,"3,341.68",205,16.3,2025-11-05,3341.68
05/11/2025,Wednesday,Juntos farm shop,721.18,24,30.05,2025-11-05,721.18
05/11/2025,Wednesday,Tasting place,"4,089.42",33,123.92,2025-11-05,4089.42
05/11/2025,Wednesday,Distribution b2b,351.20,5,70.24,2025-11-05,351.20
05/11/2025,Wednesday,Activities,0.00,0,0,2025-11-05,0.00
05/11/2025,Wednesday,Juntos Products,0.00,0,0,2025-11-05,0.00
05/12/2025,Friday,Juntos house,0.00,0,0,2025-12-05,0.00
05/12/2025,Friday,Juntos boutique,0.00,0,0,2025-12-05,0.00
05/12/2025,Friday,Picadeli,0.00,0,0,2025-12-05,0.00
05/12/2025,Friday,Juntos farm shop,0.00,0,0,2025-12-05,0.00
05/12/2025,Friday,Tasting place,0.00,0,0,2025-12-05,0.00
05/12/2025,Friday,Distribution b2b,0.00,0,0,2025-12-05,0.00
05/12/2025,Friday,Activities,0.00,0,0,2025-12-05,0.00
05/12/2025,Friday,Juntos Products,0.00,0,0,2025-12-05,0.00
06/01/2025,Monday,Juntos house,"2,314.60",35,66.13,2025-01-06,2314.60
06/01/2025,Monday,Juntos boutique,48.00,1,48,2025-01-06,48.00
06/01/2025,Monday,Picadeli,0.00,0,0,2025-01-06,0.00
06/01/2025,Monday,Juntos farm shop,0.00,0,0,2025-01-06,0.00
06/01/2025,Monday,Tasting place,0.00,0,0,2025-01-06,0.00
06/01/2025,Monday,Distribution b2b,0.00,0,0,2025-01-06,0.00
06/01/2025,Monday,Activities,0.00,0,0,2025-01-06,0.00
06/01/2025,Monday,Juntos Products,0.00,0,0,2025-01-06,0.00
06/02/2025,Thursday,Juntos house,"2,377.10",29,81.97,2025-02-06,2377.10
06/02/2025,Thursday,Juntos boutique,0.00,0,0,2025-02-06,0.00
06/02/2025,Thursday,Picadeli,"2,935.16",173,16.97,2025-02-06,2935.16
06/02/2025,Thursday,Juntos farm shop,278.80,17,16.4,2025-02-06,278.80
06/02/2025,Thursday,Tasting place,417.40,32,13.04,2025-02-06,417.40
06/02/2025,Thursday,Distribution b2b,330.57,7,47.22,2025-02-06,330.57
06/02/2025,Thursday,Activities,0.00,0,0,2025-02-06,0.00
06/02/2025,Thursday,Juntos Products,216.00,0,0,2025-02-06,216.00
06/03/2025,Thursday,Juntos house,"1,455.00",27,53.89,2025-03-06,1455.00
06/03/2025,Thursday,Juntos boutique,0.00,0,0,2025-03-06,0.00
06/03/2025,Thursday,Picadeli,"3,539.00",175,20.22,2025-03-06,3539.00
06/03/2025,Thursday,Juntos farm shop,292.44,22,13.29,2025-03-06,292.44
06/03/2025,Thursday,Tasting place,338.20,26,13.01,2025-03-06,338.20
06/03/2025,Thursday,Distribution b2b,249.78,7,35.68,2025-03-06,249.78
06/03/2025,Thursday,Activities,0.00,0,0,2025-03-06,0.00
06/03/2025,Thursday,Juntos Products,361.40,0,0,2025-03-06,361.40
06/04/2025,Sunday,Juntos house,"6,361.00",95,66.96,2025-04-06,6361.00
06/04/2025,Sunday,Juntos boutique,292.00,5,58.4,2025-04-06,292.00
06/04/2025,Sunday,Picadeli,0.00,0,0,2025-04-06,0.00
06/04/2025,Sunday,Juntos farm shop,0.00,0,0,2025-04-06,0.00
06/04/2025,Sunday,Tasting place,0.00,0,0,2025-04-06,0.00
06/04/2025,Sunday,Distribution b2b,0.00,0,0,2025-04-06,0.00
06/04/2025,Sunday,Activities,0.00,0,0,2025-04-06,0.00
06/04/2025,Sunday,Juntos Products,0.00,0,0,2025-04-06,0.00
06/05/2025,Tuesday,Juntos house,"2,957.00",45,65.71,2025-05-06,2957.00
06/05/2025,Tuesday,Juntos boutique,261.00,4,65.25,2025-05-06,261.00
06/05/2025,Tuesday,Picadeli,"3,028.00",197,15.37,2025-05-06,3028.00
06/05/2025,Tuesday,Juntos farm shop,573.55,24,23.9,2025-05-06,573.55
06/05/2025,Tuesday,Tasting place,677.30,44,15.39,2025-05-06,677.30
06/05/2025,Tuesday,Distribution b2b,"1,062.98",15,70.87,2025-05-06,1062.98
06/05/2025,Tuesday,Activities,0.00,0,0,2025-05-06,0.00
06/05/2025,Tuesday,Juntos Products,627.78,0,0,2025-05-06,627.78
06/06/2025,Friday,Juntos house,"11,848.50",130,91.14,2025-06-06,11848.50
06/06/2025,Friday,Juntos boutique,379.00,7,54.14,2025-06-06,379.00
06/06/2025,Friday,Picadeli,"4,393.98",194,22.65,2025-06-06,4393.98
06/06/2025,Friday,Juntos farm shop,773.83,29,26.68,2025-06-06,773.83
06/06/2025,Friday,Tasting place,"1,112.10",32,34.75,2025-06-06,1112.10
06/06/2025,Friday,Distribution b2b,"2,019.63",15,134.64,2025-06-06,2019.63
06/06/2025,Friday,Activities,824.00,0,0,2025-06-06,824.00
06/06/2025,Friday,Juntos Products,134.52,0,0,2025-06-06,134.52
06/07/2025,Sunday,Juntos house,"8,214.00",97,84.68,2025-07-06,8214.00
06/07/2025,Sunday,Juntos boutique,"2,536.00",18,140.89,2025-07-06,2536.00
06/07/2025,Sunday,Picadeli,0.00,0,0,2025-07-06,0.00
06/07/2025,Sunday,Juntos farm shop,0.00,0,0,2025-07-06,0.00
06/07/2025,Sunday,Tasting place,0.00,0,0,2025-07-06,0.00
06/07/2025,Sunday,Distribution b2b,0.00,0,0,2025-07-06,0.00
06/07/2025,Sunday,Activities,0.00,0,0,2025-07-06,0.00
06/07/2025,Sunday,Juntos Products,0.00,0,0,2025-07-06,0.00
06/08/2025,Wednesday,Juntos house,"12,018.10",108,111.28,2025-08-06,12018.10
06/08/2025,Wednesday,Juntos boutique,"2,478.30",14,177.02,2025-08-06,2478.30
06/08/2025,Wednesday,Picadeli,"3,102.90",166,18.69,2025-08-06,3102.90
06/08/2025,Wednesday,Juntos farm shop,"1,985.80",67,29.64,2025-08-06,1985.80
06/08/2025,Wednesday,Tasting place,"2,950.60",113,26.11,2025-08-06,2950.60
06/08/2025,Wednesday,Distribution b2b,"2,453.14",13,188.7,2025-08-06,2453.14
06/08/2025,Wednesday,Activities,0.00,0,0,2025-08-06,0.00
06/08/2025,Wednesday,Juntos Products,241.79,0,0,2025-08-06,241.79
06/09/2025,Saturday,Juntos house,"22,961.00",63,364.46,2025-09-06,22961.00
06/09/2025,Saturday,Juntos boutique,0.00,0,0,2025-09-06,0.00
06/09/2025,Saturday,Picadeli,"1,847.38",89,20.76,2025-09-06,1847.38
06/09/2025,Saturday,Juntos farm shop,"1,045.94",57,18.35,2025-09-06,1045.94
06/09/2025,Saturday,Tasting place,"1,455.00",90,16.17,2025-09-06,1455.00
06/09/2025,Saturday,Distribution b2b,0.00,0,0,2025-09-06,0.00
06/09/2025,Saturday,Activities,0.00,0,0,2025-09-06,0.00
06/09/2025,Saturday,Juntos Products,0.00,0,0,2025-09-06,0.00
06/10/2025,Monday,Juntos house,0.00,0,0,2025-10-06,0.00
06/10/2025,Monday,Juntos boutique,0.00,0,0,2025-10-06,0.00
06/10/2025,Monday,Picadeli,"4,648.18",216,21.52,2025-10-06,4648.18
06/10/2025,Monday,Juntos farm shop,384.23,19,20.22,2025-10-06,384.23
06/10/2025,Monday,Tasting place,0.00,0,0,2025-10-06,0.00
06/10/2025,Monday,Distribution b2b,863.24,14,61.66,2025-10-06,863.24
06/10/2025,Monday,Activities,0.00,0,0,2025-10-06,0.00
06/10/2025,Monday,Juntos Products,0.00,0,0,2025-10-06,0.00
06/11/2025,Thursday,Juntos house,"2,093.50",28,74.77,2025-11-06,2093.50
06/11/2025,Thursday,Juntos boutique,114.00,2,57,2025-11-06,114.00
06/11/2025,Thursday,Picadeli,"3,538.57",186,19.02,2025-11-06,3538.57
06/11/2025,Thursday,Juntos farm shop,983.10,31,31.71,2025-11-06,983.10
06/11/2025,Thursday,Tasting place,"1,102.90",59,18.69,2025-11-06,1102.90
06/11/2025,Thursday,Distribution b2b,268.09,3,89.36,2025-11-06,268.09
06/11/2025,Thursday,Activities,0.00,0,0,2025-11-06,0.00
06/11/2025,Thursday,Juntos Products,27.00,0,0,2025-11-06,27.00
06/12/2025,Saturday,Juntos house,"2,479.00",37,67,2025-12-06,2479.00
06/12/2025,Saturday,Juntos boutique,182.00,3,60.67,2025-12-06,182.00
06/12/2025,Saturday,Picadeli,"1,376.00",79,17.42,2025-12-06,1376.00
06/12/2025,Saturday,Juntos farm shop,807.00,34,23.74,2025-12-06,807.00
06/12/2025,Saturday,Tasting place,"4,545.00",160,28.41,2025-12-06,4545.00
06/12/2025,Saturday,Distribution b2b,0.00,0,0,2025-12-06,0.00
06/12/2025,Saturday,Activities,0.00,0,0,2025-12-06,0.00
06/12/2025,Saturday,Juntos Products,0.00,0,0,2025-12-06,0.00
07/01/2025,Tuesday,Juntos house,0.00,0,0,2025-01-07,0.00
07/01/2025,Tuesday,Juntos boutique,0.00,0,0,2025-01-07,0.00
07/01/2025,Tuesday,Picadeli,"2,986.70",137,21.8,2025-01-07,2986.70
07/01/2025,Tuesday,Juntos farm shop,358.82,14,25.63,2025-01-07,358.82
07/01/2025,Tuesday,Tasting place,100.00,11,9.09,2025-01-07,100.00
07/01/2025,Tuesday,Distribution b2b,599.89,9,66.65,2025-01-07,599.89
07/01/2025,Tuesday,Activities,0.00,0,0,2025-01-07,0.00
07/01/2025,Tuesday,Juntos Products,0.00,0,0,2025-01-07,0.00
07/02/2025,Friday,Juntos house,"3,128.00",36,86.89,2025-02-07,3128.00
07/02/2025,Friday,Juntos boutique,0.00,0,0,2025-02-07,0.00
07/02/2025,Friday,Picadeli,"3,136.00",191,16.42,2025-02-07,3136.00
07/02/2025,Friday,Juntos farm shop,320.97,16,20.06,2025-02-07,320.97
07/02/2025,Friday,Tasting place,184.60,10,18.46,2025-02-07,184.60
07/02/2025,Friday,Distribution b2b,614.11,9,68.23,2025-02-07,614.11
07/02/2025,Friday,Activities,0.00,0,0,2025-02-07,0.00
07/02/2025,Friday,Juntos Products,0.00,0,0,2025-02-07,0.00
07/03/2025,Friday,Juntos house,"5,569.00",71,78.44,2025-03-07,5569.00
07/03/2025,Friday,Juntos boutique,0.00,0,0,2025-03-07,0.00
07/03/2025,Friday,Picadeli,"3,428.00",179,19.15,2025-03-07,3428.00
07/03/2025,Friday,Juntos farm shop,403.82,22,18.36,2025-03-07,403.82
07/03/2025,Friday,Tasting place,296.20,22,13.46,2025-03-07,296.20
07/03/2025,Friday,Distribution b2b,464.35,7,66.34,2025-03-07,464.35
07/03/2025,Friday,Activities,0.00,0,0,2025-03-07,0.00
07/03/2025,Friday,Juntos Products,0.00,0,0,2025-03-07,0.00
07/04/2025,Monday,Juntos house,0.00,0,0,2025-04-07,0.00
07/04/2025,Monday,Juntos boutique,0.00,0,0,2025-04-07,0.00
07/04/2025,Monday,Picadeli,"3,882.00",212,18.31,2025-04-07,3882.00
07/04/2025,Monday,Juntos farm shop,0.00,25,0,2025-04-07,0.00
07/04/2025,Monday,Tasting place,0.00,0,0,2025-04-07,0.00
07/04/2025,Monday,Distribution b2b,477.36,7,68.19,2025-04-07,477.36
07/04/2025,Monday,Activities,0.00,0,0,2025-04-07,0.00
07/04/2025,Monday,Juntos Products,73.95,0,0,2025-04-07,73.95
07/05/2025,Wednesday,Juntos house,"4,654.00",55,84.62,2025-05-07,4654.00
07/05/2025,Wednesday,Juntos boutique,"1,274.30",11,115.85,2025-05-07,1274.30
07/05/2025,Wednesday,Picadeli,"3,400.00",207,16.43,2025-05-07,3400.00
07/05/2025,Wednesday,Juntos farm shop,301.92,23,13.13,2025-05-07,301.92
07/05/2025,Wednesday,Tasting place,332.30,31,10.72,2025-05-07,332.30
07/05/2025,Wednesday,Distribution b2b,648.00,11,58.91,2025-05-07,648.00
07/05/2025,Wednesday,Activities,0.00,0,0,2025-05-07,0.00
07/05/2025,Wednesday,Juntos Products,43.20,0,0,2025-05-07,43.20
07/06/2025,Saturday,Juntos house,"16,409.00",68,241.31,2025-06-07,16409.00
07/06/2025,Saturday,Juntos boutique,0.00,0,0,2025-06-07,0.00
07/06/2025,Saturday,Picadeli,"3,362.25",102,32.96,2025-06-07,3362.25
07/06/2025,Saturday,Juntos farm shop,"1,590.95",72,22.1,2025-06-07,1590.95
07/06/2025,Saturday,Tasting place,"2,578.10",64,40.28,2025-06-07,2578.10
07/06/2025,Saturday,Distribution b2b,"1,093.73",0,0,2025-06-07,1093.73
07/06/2025,Saturday,Activities,"2,558.00",0,0,2025-06-07,2558.00
07/06/2025,Saturday,Juntos Products,267.00,0,0,2025-06-07,267.00
07/07/2025,Monday,Juntos house,"8,016.40",97,82.64,2025-07-07,8016.40
07/07/2025,Monday,Juntos boutique,"1,100.50",16,68.78,2025-07-07,1100.50
07/07/2025,Monday,Picadeli,"4,634.04",195,23.76,2025-07-07,4634.04
07/07/2025,Monday,Juntos farm shop,0.00,0,0,2025-07-07,0.00
07/07/2025,Monday,Tasting place,0.00,0,0,2025-07-07,0.00
07/07/2025,Monday,Distribution b2b,"2,208.77",14,157.77,2025-07-07,2208.77
07/07/2025,Monday,Activities,0.00,0,0,2025-07-07,0.00
07/07/2025,Monday,Juntos Products,0.00,0,0,2025-07-07,0.00
07/08/2025,Thursday,Juntos house,"11,171.62",127,87.97,2025-08-07,11171.62
07/08/2025,Thursday,Juntos boutique,0.00,10,0,2025-08-07,0.00
07/08/2025,Thursday,Picadeli,"2,757.12",153,18.02,2025-08-07,2757.12
07/08/2025,Thursday,Juntos farm shop,"1,134.28",46,24.66,2025-08-07,1134.28
07/08/2025,Thursday,Tasting place,"4,298.00",120,35.82,2025-08-07,4298.00
07/08/2025,Thursday,Distribution b2b,"2,965.68",20,148.28,2025-08-07,2965.68
07/08/2025,Thursday,Activities,0.00,0,0,2025-08-07,0.00
07/08/2025,Thursday,Juntos Products,0.00,0,0,2025-08-07,0.00
07/09/2025,Sunday,Juntos house,"8,005.30",95,84.27,2025-09-07,8005.30
07/09/2025,Sunday,Juntos boutique,967.95,12,80.66,2025-09-07,967.95
07/09/2025,Sunday,Picadeli,0.00,0,0,2025-09-07,0.00
07/09/2025,Sunday,Juntos farm shop,0.00,0,0,2025-09-07,0.00
07/09/2025,Sunday,Tasting place,0.00,0,0,2025-09-07,0.00
07/09/2025,Sunday,Distribution b2b,0.00,0,0,2025-09-07,0.00
07/09/2025,Sunday,Activities,0.00,0,0,2025-09-07,0.00
07/09/2025,Sunday,Juntos Products,0.00,0,0,2025-09-07,0.00
07/10/2025,Tuesday,Juntos house,0.00,0,0,2025-10-07,0.00
07/10/2025,Tuesday,Juntos boutique,0.00,0,0,2025-10-07,0.00
07/10/2025,Tuesday,Picadeli,"3,977.42",204,19.5,2025-10-07,3977.42
07/10/2025,Tuesday,Juntos farm shop,563.68,31,18.18,2025-10-07,563.68
07/10/2025,Tuesday,Tasting place,633.60,0,0,2025-10-07,633.60
07/10/2025,Tuesday,Distribution b2b,988.76,10,98.88,2025-10-07,988.76
07/10/2025,Tuesday,Activities,0.00,0,0,2025-10-07,0.00
07/10/2025,Tuesday,Juntos Products,32.50,0,0,2025-10-07,32.50
07/11/2025,Friday,Juntos house,"4,694.50",56,83.83,2025-11-07,4694.50
07/11/2025,Friday,Juntos boutique,48.26,3,16.09,2025-11-07,48.26
07/11/2025,Friday,Picadeli,"3,577.94",205,17.45,2025-11-07,3577.94
07/11/2025,Friday,Juntos farm shop,850.43,34,25.01,2025-11-07,850.43
07/11/2025,Friday,Tasting place,670.98,39,17.2,2025-11-07,670.98
07/11/2025,Friday,Distribution b2b,"1,117.65",10,111.77,2025-11-07,1117.65
07/11/2025,Friday,Activities,0.00,0,0,2025-11-07,0.00
07/11/2025,Friday,Juntos Products,21.60,0,0,2025-11-07,21.60
07/12/2025,Sunday,Juntos house,"1,638.00",31,52.84,2025-12-07,1638.00
07/12/2025,Sunday,Juntos boutique,356.00,5,71.2,2025-12-07,356.00
07/12/2025,Sunday,Picadeli,0.00,0,0,2025-12-07,0.00
07/12/2025,Sunday,Juntos farm shop,0.00,0,0,2025-12-07,0.00
07/12/2025,Sunday,Tasting place,0.00,0,0,2025-12-07,0.00
07/12/2025,Sunday,Distribution b2b,0.00,0,0,2025-12-07,0.00
07/12/2025,Sunday,Activities,0.00,0,0,2025-12-07,0.00
07/12/2025,Sunday,Juntos Products,0.00,0,0,2025-12-07,0.00
08/01/2025,Wednesday,Juntos house,0.00,0.00,0,2025-01-08,0.00
08/01/2025,Wednesday,Juntos boutique,0.00,0.00,0,2025-01-08,0.00
08/01/2025,Wednesday,Picadeli,0.00,0.00,0,2025-01-08,0.00
08/01/2025,Wednesday,Juntos farm shop,0.00,0.00,0,2025-01-08,0.00
08/01/2025,Wednesday,Tasting place,0.00,0.00,0,2025-01-08,0.00
08/01/2025,Wednesday,Distribution b2b,0.00,0.00,0,2025-01-08,0.00
08/01/2025,Wednesday,Activities,0.00,0.00,0,2025-01-08,0.00
08/01/2025,Wednesday,Juntos Products,"1,579.47",0,0,2025-01-08,1579.47
08/02/2025,Saturday,Juntos house,"5,119.00",66,77.56,2025-02-08,5119.00
08/02/2025,Saturday,Juntos boutique,0.00,0,0,2025-02-08,0.00
08/02/2025,Saturday,Picadeli,"2,832.00",103,27.5,2025-02-08,2832.00
08/02/2025,Saturday,Juntos farm shop,"1,409.00",56,25.16,2025-02-08,1409.00
08/02/2025,Saturday,Tasting place,"3,807.00",80,47.59,2025-02-08,3807.00
08/02/2025,Saturday,Distribution b2b,0.00,0,0,2025-02-08,0.00
08/02/2025,Saturday,Activities,416.00,0,0,2025-02-08,416.00
08/02/2025,Saturday,Juntos Products,50.00,0,0,2025-02-08,50.00
