DATE,DAY OF THE WEEK,BUISNESS UNIT,REVENUE,VOLUME,SPEND PER PERSON
01/01/2025,Wednesday,Juntos house,"8,013.54",95,84.35
01/01/2025,Wednesday,Juntos boutique,725.00,10,72.50
01/01/2025,Wednesday,Picadeli,0.00,0,0.00
01/01/2025,Wednesday,Juntos farm shop,0.00,0,0.00
01/01/2025,Wednesday,Tasting place,0.00,0,0.00
01/01/2025,Wednesday,Distribution b2b,0.00,0,0.00
01/01/2025,Wednesday,Activities,0.00,0,0.00
01/01/2025,Wednesday,Juntos Products,0.00,0,0.00
02/01/2025,Thursday,Juntos house,0.00,0.00,0.00
02/01/2025,Thursday,Juntos boutique,0.00,0.00,0.00
02/01/2025,Thursday,Picadeli,0.00,0.00,0.00
02/01/2025,Thursday,Juntos farm shop,0.00,0.00,0.00
02/01/2025,Thursday,Tasting place,0.00,0.00,0.00
02/01/2025,Thursday,Distribution b2b,0.00,0.00,0.00
02/01/2025,Thursday,Activities,0.00,0.00,0.00
02/01/2025,Thursday,Juntos Products,0.00,0.00,0.00
03/01/2025,Friday,Juntos house,"11,992.20",143,83.86
03/01/2025,Friday,Juntos boutique,551.93,9,61.33
03/01/2025,Friday,Picadeli,"2,245.56",140,16.04
03/01/2025,Friday,Juntos farm shop,247.35,19,13.02
03/01/2025,Friday,Tasting place,216.00,15,14.40
03/01/2025,Friday,Distribution b2b,940.57,10,94.06
03/01/2025,Friday,Activities,0.00,0,0.00
03/01/2025,Friday,Juntos Products,24.00,0,0.00
04/01/2025,Saturday,Juntos house,"9,458.05",127,74.47
04/01/2025,Saturday,Juntos boutique,729.98,7,104.28
04/01/2025,Saturday,Picadeli,"2,494.64",115,21.69
04/01/2025,Saturday,Juntos farm shop,"1,359.16",63,21.57
04/01/2025,Saturday,Tasting place,"4,418.60",83,53.24
04/01/2025,Saturday,Distribution b2b,0.00,0,0.00
04/01/2025,Saturday,Activities,65.00,0,0.00
04/01/2025,Saturday,Juntos Products,26.00,0,0.00
05/01/2025,Sunday,Juntos house,"7,562.00",95,79.60
05/01/2025,Sunday,Juntos boutique,146.37,4,36.59
05/01/2025,Sunday,Picadeli,0.00,0,0.00
05/01/2025,Sunday,Juntos farm shop,0.00,0,0.00
05/01/2025,Sunday,Tasting place,0.00,0,0.00
05/01/2025,Sunday,Distribution b2b,0.00,0,0.00
05/01/2025,Sunday,Activities,0.00,0,0.00
05/01/2025,Sunday,Juntos Products,26.00,0,0.00
06/01/2025,Monday,Juntos house,"2,314.60",35,66.13
06/01/2025,Monday,Juntos boutique,48.00,1,48.00
06/01/2025,Monday,Picadeli,0.00,0,0.00
06/01/2025,Monday,Juntos farm shop,0.00,0,0.00
06/01/2025,Monday,Tasting place,0.00,0,0.00
06/01/2025,Monday,Distribution b2b,0.00,0,0.00
06/01/2025,Monday,Activities,0.00,0,0.00
06/01/2025,Monday,Juntos Products,0.00,0,0.00
07/01/2025,Tuesday,Juntos house,0.00,0,0.00
07/01/2025,Tuesday,Juntos boutique,0.00,0,0.00
07/01/2025,Tuesday,Picadeli,"2,986.70",137,21.80
07/01/2025,Tuesday,Juntos farm shop,358.82,14,25.63
07/01/2025,Tuesday,Tasting place,100.00,11,9.09
07/01/2025,Tuesday,Distribution b2b,599.89,9,66.65
07/01/2025,Tuesday,Activities,0.00,0,0.00
07/01/2025,Tuesday,Juntos Products,0.00,0,0.00
08/01/2025,Wednesday,Juntos house,0.00,0.00,0.00
08/01/2025,Wednesday,Juntos boutique,0.00,0.00,0.00
08/01/2025,Wednesday,Picadeli,0.00,0.00,0.00
08/01/2025,Wednesday,Juntos farm shop,0.00,0.00,0.00
08/01/2025,Wednesday,Tasting place,0.00,0.00,0.00
08/01/2025,Wednesday,Distribution b2b,0.00,0.00,0.00
08/01/2025,Wednesday,Activities,0.00,0.00,0.00
08/01/2025,Wednesday,Juntos Products,"1,579.47",0,0.00
09/01/2025,Thursday,Juntos house,0.00,0,0.00
09/01/2025,Thursday,Juntos boutique,0.00,0,0.00
09/01/2025,Thursday,Picadeli,"2,778.04",167,16.63
09/01/2025,Thursday,Juntos farm shop,337.61,19,17.77
09/01/2025,Thursday,Tasting place,206.00,22,9.36
09/01/2025,Thursday,Distribution b2b,465.00,6,77.50
09/01/2025,Thursday,Activities,0.00,0,0.00
09/01/2025,Thursday,Juntos Products,0.00,0,0.00
10/01/2025,Friday,Juntos house,0.00,0,0.00
10/01/2025,Friday,Juntos boutique,0.00,0,0.00
10/01/2025,Friday,Picadeli,"2,307.61",140,16.48
10/01/2025,Friday,Juntos farm shop,251.49,13,19.35
10/01/2025,Friday,Tasting place,160.00,11,14.55
10/01/2025,Friday,Distribution b2b,358.88,6,59.81
10/01/2025,Friday,Activities,0.00,0,0.00
10/01/2025,Friday,Juntos Products,0.00,0,0.00
11/01/2025,Saturday,Juntos house,0.00,0,0.00
11/01/2025,Saturday,Juntos boutique,0.00,0,0.00
11/01/2025,Saturday,Picadeli,"2,127.96",107,19.89
11/01/2025,Saturday,Juntos farm shop,857.70,46,18.65
11/01/2025,Saturday,Tasting place,"2,544.60",92,27.66
11/01/2025,Saturday,Distribution b2b,0.00,0,0.00
11/01/2025,Saturday,Activities,0.00,0,0.00
11/01/2025,Saturday,Juntos Products,0.00,0,0.00
12/01/2025,Sunday,Juntos house,0.00,0,0.00
12/01/2025,Sunday,Juntos boutique,0.00,0,0.00
12/01/2025,Sunday,Picadeli,0.00,0,0.00
12/01/2025,Sunday,Juntos farm shop,0.00,0,0.00
12/01/2025,Sunday,Tasting place,0.00,0,0.00
12/01/2025,Sunday,Distribution b2b,0.00,0,0.00
12/01/2025,Sunday,Activities,0.00,0,0.00
12/01/2025,Sunday,Juntos Products,0.00,0,0.00
13/01/2025,Monday,Juntos house,0.00,0,0.00
13/01/2025,Monday,Juntos boutique,0.00,0,0.00
13/01/2025,Monday,Picadeli,"3,113.44",164,18.98
13/01/2025,Monday,Juntos farm shop,0.00,0,0.00
13/01/2025,Monday,Tasting place,0.00,0,0.00
13/01/2025,Monday,Distribution b2b,573.35,7,81.91
13/01/2025,Monday,Activities,0.00,0,0.00
13/01/2025,Monday,Juntos Products,699.23,0,0.00
14/01/2025,Tuesday,Juntos house,0.00,0,0.00
14/01/2025,Tuesday,Juntos boutique,0.00,0,0.00
14/01/2025,Tuesday,Picadeli,"2,812.57",156,18.03
14/01/2025,Tuesday,Juntos farm shop,236.27,10,23.63
14/01/2025,Tuesday,Tasting place,193.60,15,12.91
14/01/2025,Tuesday,Distribution b2b,493.72,7,70.53
14/01/2025,Tuesday,Activities,0.00,0,0.00
14/01/2025,Tuesday,Juntos Products,0.00,0,0.00
15/01/2025,Wednesday,Juntos house,"1,870.00",28,66.79
15/01/2025,Wednesday,Juntos boutique,292.00,2,146.00
15/01/2025,Wednesday,Picadeli,"2,565.26",155,16.55
15/01/2025,Wednesday,Juntos farm shop,207.44,13,15.96
15/01/2025,Wednesday,Tasting place,258.00,18,14.33
15/01/2025,Wednesday,Distribution b2b,635.87,6,105.98
15/01/2025,Wednesday,Activities,0.00,0,0.00
15/01/2025,Wednesday,Juntos Products,0.00,0,0.00
16/01/2025,Thursday,Juntos house,"1,156.00",18,64.22
16/01/2025,Thursday,Juntos boutique,55.41,2,27.71
16/01/2025,Thursday,Picadeli,"2,895.37",173,16.74
16/01/2025,Thursday,Juntos farm shop,351.92,19,18.52
16/01/2025,Thursday,Tasting place,375.80,32,11.74
16/01/2025,Thursday,Distribution b2b,281.42,5,56.28
16/01/2025,Thursday,Activities,0.00,0,0.00
16/01/2025,Thursday,Juntos Products,0.00,0,0.00
17/01/2025,Friday,Juntos house,"1,821.10",25,72.84
17/01/2025,Friday,Juntos boutique,57.60,2,28.80
17/01/2025,Friday,Picadeli,"2,598.97",155,16.77
17/01/2025,Friday,Juntos farm shop,333.19,12,27.77
17/01/2025,Friday,Tasting place,157.00,14,11.21
17/01/2025,Friday,Distribution b2b,549.10,8,68.64
17/01/2025,Friday,Activities,0.00,0,0.00
17/01/2025,Friday,Juntos Products,0.00,0,0.00
18/01/2025,Saturday,Juntos house,"3,241.35",48,67.53
18/01/2025,Saturday,Juntos boutique,156.94,5,31.39
18/01/2025,Saturday,Picadeli,"1,847.93",106,17.43
18/01/2025,Saturday,Juntos farm shop,"1,207.36",51,23.67
18/01/2025,Saturday,Tasting place,"3,298.77",74,44.58
18/01/2025,Saturday,Distribution b2b,0.00,0,0.00
18/01/2025,Saturday,Activities,22.00,0,0.00
18/01/2025,Saturday,Juntos Products,24.00,0,0.00
19/01/2025,Sunday,Juntos house,"2,541.00",34,74.74
19/01/2025,Sunday,Juntos boutique,495.29,7,70.76
19/01/2025,Sunday,Picadeli,0.00,0,0.00
19/01/2025,Sunday,Juntos farm shop,0.00,0,0.00
19/01/2025,Sunday,Tasting place,0.00,0,0.00
19/01/2025,Sunday,Distribution b2b,0.00,0,0.00
19/01/2025,Sunday,Activities,0.00,0,0.00
19/01/2025,Sunday,Juntos Products,0.00,0,0.00
20/01/2025,Monday,Juntos house,0.00,0,0.00
20/01/2025,Monday,Juntos boutique,0.00,0,0.00
20/01/2025,Monday,Picadeli,"4,164.28",174,23.93
20/01/2025,Monday,Juntos farm shop,0.00,0,0.00
20/01/2025,Monday,Tasting place,0.00,0,0.00
20/01/2025,Monday,Distribution b2b,579.95,6,96.66
20/01/2025,Monday,Activities,0.00,0,0.00
20/01/2025,Monday,Juntos Products,138.00,0,0.00
21/01/2025,Tuesday,Juntos house,0.00,0,0.00
21/01/2025,Tuesday,Juntos boutique,0.00,0,0.00
21/01/2025,Tuesday,Picadeli,"2,393.41",159,15.05
21/01/2025,Tuesday,Juntos farm shop,238.81,12,19.90
21/01/2025,Tuesday,Tasting place,202.00,16,12.63
21/01/2025,Tuesday,Distribution b2b,482.35,6,80.39
21/01/2025,Tuesday,Activities,0.00,0,0.00
21/01/2025,Tuesday,Juntos Products,0.00,0,0.00
22/01/2025,Wednesday,Juntos house,"2,517.50",30,83.92
22/01/2025,Wednesday,Juntos boutique,0.00,0,0.00
22/01/2025,Wednesday,Picadeli,"2,604.56",144,18.09
22/01/2025,Wednesday,Juntos farm shop,123.26,7,17.61
22/01/2025,Wednesday,Tasting place,137.40,14,9.81
22/01/2025,Wednesday,Distribution b2b,348.49,5,69.70
22/01/2025,Wednesday,Activities,0.00,0,0.00
22/01/2025,Wednesday,Juntos Products,0.00,0,0.00
23/01/2025,Thursday,Juntos house,"1,173.80",17,69.05
23/01/2025,Thursday,Juntos boutique,0.00,0,0.00
23/01/2025,Thursday,Picadeli,"2,010.49",140,14.36
23/01/2025,Thursday,Juntos farm shop,470.91,25,18.84
23/01/2025,Thursday,Tasting place,262.80,32,8.21
23/01/2025,Thursday,Distribution b2b,413.56,6,68.93
23/01/2025,Thursday,Activities,0.00,0,0.00
23/01/2025,Thursday,Juntos Products,0.00,0,0.00
24/01/2025,Friday,Juntos house,"2,564.57",36,71.24
24/01/2025,Friday,Juntos boutique,87.94,2,43.97
24/01/2025,Friday,Picadeli,"3,304.05",172,19.21
24/01/2025,Friday,Juntos farm shop,103.97,8,13.00
24/01/2025,Friday,Tasting place,230.00,16,14.38
24/01/2025,Friday,Distribution b2b,516.36,9,57.37
24/01/2025,Friday,Activities,0.00,0,0.00
24/01/2025,Friday,Juntos Products,0.00,0,0.00
25/01/2025,Saturday,Juntos house,"5,536.11",82,67.51
25/01/2025,Saturday,Juntos boutique,413.88,4,103.47
25/01/2025,Saturday,Picadeli,"1,704.01",93,18.32
25/01/2025,Saturday,Juntos farm shop,"1,500.36",75,20.00
25/01/2025,Saturday,Tasting place,"5,132.36",123,41.73
25/01/2025,Saturday,Distribution b2b,0.00,0,0.00
25/01/2025,Saturday,Activities,225.00,0,0.00
25/01/2025,Saturday,Juntos Products,0.00,0,0.00
26/01/2025,Sunday,Juntos house,"4,721.37",61,77.40
26/01/2025,Sunday,Juntos boutique,393.30,8,49.16
26/01/2025,Sunday,Picadeli,0.00,0,0.00
26/01/2025,Sunday,Juntos farm shop,0.00,0,0.00
26/01/2025,Sunday,Tasting place,0.00,0,0.00
26/01/2025,Sunday,Distribution b2b,0.00,0,0.00
26/01/2025,Sunday,Activities,0.00,0,0.00
26/01/2025,Sunday,Juntos Products,0.00,0,0.00
27/01/2025,Monday,Juntos house,0.00,0,0.00
27/01/2025,Monday,Juntos boutique,0.00,0,0.00
27/01/2025,Monday,Picadeli,"2,520.47",166,15.18
27/01/2025,Monday,Juntos farm shop,0.00,0,0.00
27/01/2025,Monday,Tasting place,0.00,0,0.00
27/01/2025,Monday,Distribution b2b,218.31,4,54.58
27/01/2025,Monday,Activities,0.00,0,0.00
27/01/2025,Monday,Juntos Products,0.00,0,0.00
28/01/2025,Tuesday,Juntos house,0.00,0,0.00
28/01/2025,Tuesday,Juntos boutique,0.00,0,0.00
28/01/2025,Tuesday,Picadeli,"3,208.59",166,19.33
28/01/2025,Tuesday,Juntos farm shop,339.92,14,24.28
28/01/2025,Tuesday,Tasting place,278.60,19,14.66
28/01/2025,Tuesday,Distribution b2b,581.26,6,96.88
28/01/2025,Tuesday,Activities,0.00,0,0.00
28/01/2025,Tuesday,Juntos Products,0.00,0,0.00
29/01/2025,Wednesday,Juntos house,"2,364.80",29,81.54
29/01/2025,Wednesday,Juntos boutique,83.00,1,83.00
29/01/2025,Wednesday,Picadeli,"2,737.38",159,17.22
29/01/2025,Wednesday,Juntos farm shop,329.24,12,27.44
29/01/2025,Wednesday,Tasting place,196.60,20,9.83
29/01/2025,Wednesday,Distribution b2b,363.43,5,72.69
29/01/2025,Wednesday,Activities,0.00,0,0.00
29/01/2025,Wednesday,Juntos Products,189.38,0,0.00
30/01/2025,Thursday,Juntos house,"1,429.40",19,75.23
30/01/2025,Thursday,Juntos boutique,103.00,3,34.33
30/01/2025,Thursday,Picadeli,"2,513.44",162,15.52
30/01/2025,Thursday,Juntos farm shop,152.53,11,13.87
30/01/2025,Thursday,Tasting place,130.60,12,10.88
30/01/2025,Thursday,Distribution b2b,472.69,9,52.52
30/01/2025,Thursday,Activities,0.00,0,0.00
30/01/2025,Thursday,Juntos Products,0.00,0,0.00
31/01/2025,Friday,Juntos house,"2,511.00",37,67.86
31/01/2025,Friday,Juntos boutique,0.00,0,0.00
31/01/2025,Friday,Picadeli,"3,054.30",184,16.60
31/01/2025,Friday,Juntos farm shop,118.92,8,14.87
31/01/2025,Friday,Tasting place,191.80,19,10.09
31/01/2025,Friday,Distribution b2b,871.97,10,87.20
31/01/2025,Friday,Activities,0.00,0,0.00
31/01/2025,Friday,Juntos Products,0.00,0,0.00
01/02/2025,Saturday,Juntos house,"3,774.80",54,69.90
01/02/2025,Saturday,Juntos boutique,0.00,0,0.00
01/02/2025,Saturday,Picadeli,"1,682.84",94,17.90
01/02/2025,Saturday,Juntos farm shop,"1,798.91",92,19.55
01/02/2025,Saturday,Tasting place,"5,777.80",153,37.76
01/02/2025,Saturday,Distribution b2b,0.00,0,0.00
01/02/2025,Saturday,Activities,374.00,0,0.00
01/02/2025,Saturday,Juntos Products,0.00,0,0.00
02/02/2025,Sunday,Juntos house,"3,058.00",33,92.67
02/02/2025,Sunday,Juntos boutique,394.00,3,131.33
02/02/2025,Sunday,Picadeli,0.00,0,0.00
02/02/2025,Sunday,Juntos farm shop,0.00,0,0.00
02/02/2025,Sunday,Tasting place,0.00,0,0.00
02/02/2025,Sunday,Distribution b2b,0.00,0,0.00
02/02/2025,Sunday,Activities,0.00,0,0.00
02/02/2025,Sunday,Juntos Products,0.00,0,0.00
03/02/2025,Monday,Juntos house,0.00,0,0.00
03/02/2025,Monday,Juntos boutique,0.00,0,0.00
03/02/2025,Monday,Picadeli,"3,548.79",187,18.98
03/02/2025,Monday,Juntos farm shop,0.00,0,0.00
03/02/2025,Monday,Tasting place,0.00,0,0.00
03/02/2025,Monday,Distribution b2b,326.80,5,65.36
03/02/2025,Monday,Activities,0.00,0,0.00
03/02/2025,Monday,Juntos Products,0.00,0,0.00
04/02/2025,Tuesday,Juntos house,0.00,0,0.00
04/02/2025,Tuesday,Juntos boutique,0.00,0,0.00
04/02/2025,Tuesday,Picadeli,"3,168.28",199,15.92
04/02/2025,Tuesday,Juntos farm shop,310.55,17,18.27
04/02/2025,Tuesday,Tasting place,253.80,27,9.40
04/02/2025,Tuesday,Distribution b2b,501.97,5,100.39
04/02/2025,Tuesday,Activities,0.00,0,0.00
04/02/2025,Tuesday,Juntos Products,0.00,0,0.00
05/02/2025,Wednesday,Juntos house,"1,729.00",27,64.04
05/02/2025,Wednesday,Juntos boutique,104.00,1,104.00
05/02/2025,Wednesday,Picadeli,"2,586.00",168,15.39
05/02/2025,Wednesday,Juntos farm shop,449.91,15,29.99
05/02/2025,Wednesday,Tasting place,266.60,25,10.66
05/02/2025,Wednesday,Distribution b2b,430.04,8,53.76
05/02/2025,Wednesday,Activities,0.00,0,0.00
05/02/2025,Wednesday,Juntos Products,108.00,0,0.00
06/02/2025,Thursday,Juntos house,"2,377.10",29,81.97
06/02/2025,Thursday,Juntos boutique,0.00,0,0.00
06/02/2025,Thursday,Picadeli,"2,935.16",173,16.97
06/02/2025,Thursday,Juntos farm shop,278.80,17,16.40
06/02/2025,Thursday,Tasting place,417.40,32,13.04
06/02/2025,Thursday,Distribution b2b,330.57,7,47.22
06/02/2025,Thursday,Activities,0.00,0,0.00
06/02/2025,Thursday,Juntos Products,216.00,0,0.00
07/02/2025,Friday,Juntos house,"3,128.00",36,86.89
07/02/2025,Friday,Juntos boutique,0.00,0,0.00
07/02/2025,Friday,Picadeli,"3,136.00",191,16.42
07/02/2025,Friday,Juntos farm shop,320.97,16,20.06
07/02/2025,Friday,Tasting place,184.60,10,18.46
07/02/2025,Friday,Distribution b2b,614.11,9,68.23
07/02/2025,Friday,Activities,0.00,0,0.00
07/02/2025,Friday,Juntos Products,0.00,0,0.00
08/02/2025,Saturday,Juntos house,"5,119.00",66,77.56
08/02/2025,Saturday,Juntos boutique,0.00,0,0.00
08/02/2025,Saturday,Picadeli,"2,832.00",103,27.50
08/02/2025,Saturday,Juntos farm shop,"1,409.00",56,25.16
08/02/2025,Saturday,Tasting place,"3,807.00",80,47.59
08/02/2025,Saturday,Distribution b2b,0.00,0,0.00
08/02/2025,Saturday,Activities,416.00,0,0.00
08/02/2025,Saturday,Juntos Products,50.00,0,0.00
09/02/2025,Sunday,Juntos house,"6,424.00",86,74.70
09/02/2025,Sunday,Juntos boutique,0.00,0,0.00
09/02/2025,Sunday,Picadeli,0.00,0,0.00
09/02/2025,Sunday,Juntos farm shop,0.00,0,0.00
09/02/2025,Sunday,Tasting place,0.00,0,0.00
09/02/2025,Sunday,Distribution b2b,0.00,0,0.00
09/02/2025,Sunday,Activities,0.00,0,0.00
09/02/2025,Sunday,Juntos Products,0.00,0,0.00
10/02/2025,Monday,Juntos house,0.00,0,0.00
10/02/2025,Monday,Juntos boutique,0.00,0,0.00
10/02/2025,Monday,Picadeli,"3,924.00",224,17.52
10/02/2025,Monday,Juntos farm shop,0.00,0,0.00
10/02/2025,Monday,Tasting place,0.00,0,0.00
10/02/2025,Monday,Distribution b2b,311.13,6,51.86
10/02/2025,Monday,Activities,0.00,0,0.00
10/02/2025,Monday,Juntos Products,0.00,0,0.00
11/02/2025,Tuesday,Juntos house,0.00,0,0.00
11/02/2025,Tuesday,Juntos boutique,0.00,0,0.00
11/02/2025,Tuesday,Picadeli,"3,054.27",185,16.51
11/02/2025,Tuesday,Juntos farm shop,279.83,16,17.49
11/02/2025,Tuesday,Tasting place,222.60,17,13.09
11/02/2025,Tuesday,Distribution b2b,816.10,5,163.22
11/02/2025,Tuesday,Activities,0.00,0,0.00
11/02/2025,Tuesday,Juntos Products,216.00,0,0.00
12/02/2025,Wednesday,Juntos house,"3,283.00",37,88.73
12/02/2025,Wednesday,Juntos boutique,0.00,0,0.00
12/02/2025,Wednesday,Picadeli,"3,096.00",180,17.20
12/02/2025,Wednesday,Juntos farm shop,0.00,0,0.00
12/02/2025,Wednesday,Tasting place,0.00,0,0.00
12/02/2025,Wednesday,Distribution b2b,38.00,0,0.00
12/02/2025,Wednesday,Activities,0.00,0,0.00
12/02/2025,Wednesday,Juntos Products,0.00,0,0.00
13/02/2025,Thursday,Juntos house,"3,386.00",42,80.62
13/02/2025,Thursday,Juntos boutique,0.00,0,0.00
13/02/2025,Thursday,Picadeli,"3,521.00",187,18.83
13/02/2025,Thursday,Juntos farm shop,440.25,23,19.14
13/02/2025,Thursday,Tasting place,288.80,31,9.32
13/02/2025,Thursday,Distribution b2b,413.16,6,68.86
13/02/2025,Thursday,Activities,290.00,0,0.00
13/02/2025,Thursday,Juntos Products,0.00,0,0.00
14/02/2025,Friday,Juntos house,"7,280.00",102,71.37
14/02/2025,Friday,Juntos boutique,0.00,0,0.00
14/02/2025,Friday,Picadeli,"2,921.00",188,15.54
14/02/2025,Friday,Juntos farm shop,234.23,16,14.64
14/02/2025,Friday,Tasting place,212.60,15,14.17
14/02/2025,Friday,Distribution b2b,619.09,2,309.55
14/02/2025,Friday,Activities,0.00,0,0.00
14/02/2025,Friday,Juntos Products,21.60,0,0.00
15/02/2025,Saturday,Juntos house,"8,113.00",107,75.82
15/02/2025,Saturday,Juntos boutique,0.00,0,0.00
15/02/2025,Saturday,Picadeli,"1,704.23",89,19.15
15/02/2025,Saturday,Juntos farm shop,"1,513.20",70,21.62
15/02/2025,Saturday,Tasting place,"4,221.35",106,39.82
15/02/2025,Saturday,Distribution b2b,0.00,0,0.00
15/02/2025,Saturday,Activities,0.00,0,0.00
15/02/2025,Saturday,Juntos Products,182.00,0,0.00
16/02/2025,Sunday,Juntos house,"5,525.00",74,74.66
16/02/2025,Sunday,Juntos boutique,0.00,0,0.00
16/02/2025,Sunday,Picadeli,0.00,0,0.00
16/02/2025,Sunday,Juntos farm shop,0.00,0,0.00
16/02/2025,Sunday,Tasting place,0.00,0,0.00
16/02/2025,Sunday,Distribution b2b,0.00,0,0.00
16/02/2025,Sunday,Activities,0.00,0,0.00
16/02/2025,Sunday,Juntos Products,0.00,0,0.00
17/02/2025,Monday,Juntos house,0.00,0,0.00
17/02/2025,Monday,Juntos boutique,0.00,0,0.00
17/02/2025,Monday,Picadeli,"3,942.00",228,17.29
17/02/2025,Monday,Juntos farm shop,0.00,0,0.00
17/02/2025,Monday,Tasting place,0.00,0,0.00
17/02/2025,Monday,Distribution b2b,313.00,4,78.25
17/02/2025,Monday,Activities,0.00,0,0.00
17/02/2025,Monday,Juntos Products,0.00,0,0.00
18/02/2025,Tuesday,Juntos house,0.00,0,0.00
18/02/2025,Tuesday,Juntos boutique,0.00,0,0.00
18/02/2025,Tuesday,Picadeli,"3,463.00",200,17.32
18/02/2025,Tuesday,Juntos farm shop,329.10,17,19.36
18/02/2025,Tuesday,Tasting place,553.20,23,24.05
18/02/2025,Tuesday,Distribution b2b,713.54,7,101.93
18/02/2025,Tuesday,Activities,0.00,0,0.00
18/02/2025,Tuesday,Juntos Products,0.00,0,0.00
19/02/2025,Wednesday,Juntos house,"5,816.00",59,98.58
19/02/2025,Wednesday,Juntos boutique,65.00,1,65.00
19/02/2025,Wednesday,Picadeli,"3,279.00",179,18.32
19/02/2025,Wednesday,Juntos farm shop,205.45,11,18.68
19/02/2025,Wednesday,Tasting place,402.20,26,15.47
19/02/2025,Wednesday,Distribution b2b,738.48,7,105.50
19/02/2025,Wednesday,Activities,0.00,0,0.00
19/02/2025,Wednesday,Juntos Products,341.40,0,0.00
20/02/2025,Thursday,Juntos house,"1,325.00",20,66.25
20/02/2025,Thursday,Juntos boutique,0.00,0,0.00
20/02/2025,Thursday,Picadeli,"3,441.00",195,17.65
20/02/2025,Thursday,Juntos farm shop,441.84,30,14.73
20/02/2025,Thursday,Tasting place,467.00,31,15.06
20/02/2025,Thursday,Distribution b2b,"1,398.33",8,174.79
20/02/2025,Thursday,Activities,0.00,0,0.00
20/02/2025,Thursday,Juntos Products,41.86,0,0.00
21/02/2025,Friday,Juntos house,"3,225.00",45,71.67
21/02/2025,Friday,Juntos boutique,0.00,0,0.00
21/02/2025,Friday,Picadeli,"3,290.00",195,16.87
21/02/2025,Friday,Juntos farm shop,353.89,12,29.49
21/02/2025,Friday,Tasting place,125.60,9,13.96
21/02/2025,Friday,Distribution b2b,604.52,5,120.90
21/02/2025,Friday,Activities,154.00,0,0.00
21/02/2025,Friday,Juntos Products,179.60,0,0.00
22/02/2025,Saturday,Juntos house,"6,293.00",90,69.92
22/02/2025,Saturday,Juntos boutique,0.00,0,0.00
22/02/2025,Saturday,Picadeli,"1,844.00",103,17.90
22/02/2025,Saturday,Juntos farm shop,"1,373.53",68,20.20
22/02/2025,Saturday,Tasting place,"3,154.00",110,28.67
22/02/2025,Saturday,Distribution b2b,0.00,0,0.00
22/02/2025,Saturday,Activities,0.00,0,0.00
22/02/2025,Saturday,Juntos Products,179.60,0,0.00
23/02/2025,Sunday,Juntos house,"4,679.00",51,91.75
23/02/2025,Sunday,Juntos boutique,0.00,0,0.00
23/02/2025,Sunday,Picadeli,0.00,0,0.00
23/02/2025,Sunday,Juntos farm shop,0.00,0,0.00
23/02/2025,Sunday,Tasting place,0.00,0,0.00
23/02/2025,Sunday,Distribution b2b,0.00,0,0.00
23/02/2025,Sunday,Activities,0.00,0,0.00
23/02/2025,Sunday,Juntos Products,0.00,0,0.00
24/02/2025,Monday,Juntos house,0.00,0,0.00
24/02/2025,Monday,Juntos boutique,0.00,0,0.00
24/02/2025,Monday,Picadeli,"2,728.00",147,18.56
24/02/2025,Monday,Juntos farm shop,0.00,0,0.00
24/02/2025,Monday,Tasting place,0.00,0,0.00
24/02/2025,Monday,Distribution b2b,232.56,3,77.52
24/02/2025,Monday,Activities,0.00,0,0.00
24/02/2025,Monday,Juntos Products,0.00,0,0.00
25/02/2025,Tuesday,Juntos house,0.00,0,0.00
25/02/2025,Tuesday,Juntos boutique,0.00,0,0.00
25/02/2025,Tuesday,Picadeli,"2,191.00",148,14.80
25/02/2025,Tuesday,Juntos farm shop,257.00,20,12.85
25/02/2025,Tuesday,Tasting place,272.60,23,11.85
25/02/2025,Tuesday,Distribution b2b,399.92,7,57.13
25/02/2025,Tuesday,Activities,0.00,0,0.00
25/02/2025,Tuesday,Juntos Products,449.60,0,0.00
26/02/2025,Wednesday,Juntos house,"3,784.00",53,71.40
26/02/2025,Wednesday,Juntos boutique,0.00,0,0.00
26/02/2025,Wednesday,Picadeli,"2,093.00",143,14.64
26/02/2025,Wednesday,Juntos farm shop,181.53,12,15.13
26/02/2025,Wednesday,Tasting place,363.40,27,13.46
26/02/2025,Wednesday,Distribution b2b,593.64,8,74.21
26/02/2025,Wednesday,Activities,0.00,0,0.00
26/02/2025,Wednesday,Juntos Products,158.00,0,0.00
27/02/2025,Thursday,Juntos house,"2,777.00",38,73.08
27/02/2025,Thursday,Juntos boutique,0.00,0,0.00
27/02/2025,Thursday,Picadeli,"2,614.00",157,16.65
27/02/2025,Thursday,Juntos farm shop,480.59,22,21.85
27/02/2025,Thursday,Tasting place,362.20,27,13.41
27/02/2025,Thursday,Distribution b2b,224.30,6,37.38
27/02/2025,Thursday,Activities,213.64,0,0.00
27/02/2025,Thursday,Juntos Products,41.00,0,0.00
28/02/2025,Friday,Juntos house,"3,585.00",48,74.69
28/02/2025,Friday,Juntos boutique,0.00,0,0.00
28/02/2025,Friday,Picadeli,"2,702.00",139,19.44
28/02/2025,Friday,Juntos farm shop,477.90,14,34.14
28/02/2025,Friday,Tasting place,727.00,29,25.07
28/02/2025,Friday,Distribution b2b,678.63,7,96.95
28/02/2025,Friday,Activities,0.00,0,0.00
28/02/2025,Friday,Juntos Products,157.28,0,0.00
01/03/2025,Saturday,Juntos house,"5,257.00",79,66.54
